file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/decorator/ServerComputerDecorator.java,structural.decorator.ServerComputerDecorator,getGraphicMemorySize/0,false,22,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/facade/Special.java,structural.facade.Special,getCourse/0,false,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/factory/MediaPlayer.java,creational.factory.MediaPlayer,playSong/0,false,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorImpl.java,structural.proxy.DatabaseExecutorImpl,add/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorImpl.java,structural.proxy.DatabaseExecutorImpl,delete/0,false,10,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/PrototypeMain.java,creational.prototype.PrototypeMain,main/1[java.lang.String[]],false,4,2,5,0,5,1,5,9,0,2,1,5,0,0,0,0,0,0,5,2,2,4,0,0,0,0,10,9,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/factory/WindowsMediaPlayer.java,creational.factory.WindowsMediaPlayer,playSong/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/adapter/WebInterfaceMain.java,structural.adapter.WebInterfaceMain,main/1[java.lang.String[]],false,4,4,5,0,5,1,2,8,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,9,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/GamingDesktopAssemble.java,behavioral.template.GamingDesktopAssemble,addMonitor/0,false,10,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/GamingDesktopAssemble.java,behavioral.template.GamingDesktopAssemble,addCPU/0,false,25,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/GamingDesktopAssemble.java,behavioral.template.GamingDesktopAssemble,addKeyboard/0,false,15,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/GamingDesktopAssemble.java,behavioral.template.GamingDesktopAssemble,GamingDesktopAssemble/0,true,5,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/GamingDesktopAssemble.java,behavioral.template.GamingDesktopAssemble,addMouse/0,false,20,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/stratergy/LoudQuackBehaviour.java,behavioral.stratergy.LoudQuackBehaviour,quack/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/facade/NonVegSpecial.java,structural.facade.NonVegSpecial,getCourse/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
